lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Araya, Malang","Raya Golf Utama,Araya Malang  Hadap : Utara LT: 760 ; 20x36m LB: 1.050m2 IMB : Th 2003 Air : Sumur dan Pam.  Line telpon: 1, CCTV Fully furnished d...",17000000000.0,4.0,4.0,760.0,1050.0,2026-04-12,Blimbing
"Araya, Malang",Rumah Murah Kawasan Elite Araya Luas 227 m2  Kawasan elite di kota Malang mudah diakses dan jalanan yang lebar. Fasilitas sangat lengkap dengan kea...,1850000000.0,4.0,3.0,227.0,110.0,2026-04-12,Blimbing
"Blimbing, Malang","Dijual Rumah semi furnished 2 lantai konsep industrial di daerah Pandanwangi, Sulfat, Kota Malang  row jalan lebar cukup 3 mobil lingkungan yang am...",875000000.0,3.0,2.0,74.0,110.0,2026-04-12,Blimbing
"Klojen, Malang","Rumah Jual Lokasi Elit dan Prestisius di Pusat Kota. Strategis Dekat kampus UB, UM, Polinema, Alun-Alun  rumah sakit, pusat kuliner, dan area bisni...",18500000000.0,5.0,3.0,700.0,500.0,2026-04-12,Klojen
"Araya, Malang","DIJUAL RUMAH MODERN ARAYA SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA MALANG   KAWASAN HUNIAN PERUMAHAN ELITE YANG NYAMAN, AMAN DAN TE...",2500000000.0,4.0,2.0,165.0,150.0,2026-04-12,Blimbing
"Sawojajar, Malang","HOT SALE !  Dijual Rumah Beberapa Meter Dari Sekolah, Pacuan Kuda Dan Masjid di Grand Permata Jingga Sawojajar Malang  - Desain rumah compact & min...",1100000000.0,2.0,1.0,78.0,42.0,2026-04-12,Blimbing
"Araya, Malang","DIJUAL RUMAH BARU MODERN ARAYA INDENT 6 BULAN   Lokasi : PERUMAHAN ELITE  ARAYA MALANG   KAWASAN HUNIAN PERUMAHAN ELITE YANG NYAMAN, AMAN DAN TENAN...",2500000000.0,4.0,4.0,144.0,190.0,2026-04-12,Blimbing
"Araya, Malang","DIJUAL RUMAH MODERN ARAYA SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA MALANG   KAWASAN HUNIAN PERUMAHAN ELITE YANG NYAMAN, AMAN DAN TE...",3990000000.0,5.0,5.0,240.0,270.0,2026-04-12,Blimbing
"Klojen, Malang","Rumah Nyaman  2 lantai, bangunan luas, ada 2 Kamar tidur, 2 Kamar mandi, Carport 1 mobil. Lokasi di Kawasan Celaket Jl. Jaksa Agung Suprapto,Klojen...",860000000.0,2.0,2.0,85.0,95.0,2026-04-11,Klojen
"Klojen, Malang","Dijual rumah di Pasar Besar, Kota Malang. Dekat Alun-Alun, Ramayana, Kayutangan Heritage, Kampung Warna Warni, Stasiun Kota Malang, Tugu. Luas tana...",350000000.0,2.0,1.0,39.0,60.0,2026-04-11,Klojen
"Klojen, Malang","Dijual Rumah Mewah Furnished di Pusat Kota, Selangkah dari Ijen Boulevard, Klojen Malang   Lantai full marmer  Furnished import Italy Private pool ...",32500000000.0,5.0,5.0,1202.0,1300.0,2026-04-11,Klojen
"Kedungkandang, Malang","Rumah Dua Lantai Minimalis Modern Mewah di Kota Malang Cocok untuk Pasangan Muda, Mahasiswa dan Lain Lain dengan Harga Sangat Terjangkau  - Free ka...",365000000.0,2.0,2.0,44.0,46.0,2026-04-11,Kedungkandang
"Sawojajar, Malang","- kondisi bangunan terawat baik  - halaman depan luas - row jalan lebar - lingkungan tenang  - lokasi strategis, dekat dengan jalan raya sawojajar",785000000.0,2.0,1.0,99.0,54.0,2026-04-11,Blimbing
"Araya, Malang","- bangunan bersih dan terawat baik  - berada di kawasan elite araya  - lingkungan tenang  - lokasi strategis ( dekat RS Persada, Plaza Araya, aneka...",1900000000.0,4.0,3.0,145.0,145.0,2026-04-11,Blimbing
"Dieng, Malang",Lokasi super strategis di kawasan elit Puncak Dieng. Dekat berbagai kampus dan fasilitas umum.  Selling Point : Dekat Unmer Malang Dekat Kampus Mac...,2600000000.0,7.0,4.0,250.0,220.0,2026-04-11,Sukun
"Blimbing, Malang",Rumah Murah Luas 172 m2 di Perumahan Araya Blok Depan  Kawasan elite di kota Malang mudah diakses dan jalanan yang lebar. Fasilitas sangat lengkap ...,1400000000.0,3.0,2.0,172.0,110.0,2026-04-11,Blimbing
"Lowokwaru, Malang","Rumah 2 Lantai Modern Minimalis Lokasi Elite Green Orchid Suhat  Lokasi dekat dengan jalan soekarno hatta, pusat perbelanjaan, rumah sakit, pom ben...",1300000000.0,2.0,2.0,75.0,120.0,2026-04-11,Lowokwaru
"Sukun, Malang","Rumah Murah Luas 226 m2 Area Burung Burung Dekat RS Soepraon  Rumah berada di daerah burung burung malang Lokasi strategis, tidak jauh dari pusat k...",1000000000.0,4.0,3.0,226.0,200.0,2026-04-11,Sukun
"Araya, Malang",DIJUAL RUMAH TERAWAT DAN SIAP HUNI DI ARAYA MALANG  Spesifikasi : LT                             : 200m² LB                            : 150m² KT...,2000000000.0,4.0,3.0,200.0,150.0,2026-04-11,Blimbing
"Kedungkandang, Malang",RUMAH jual dijual perumahan kartanegara inside   Dijual cepar rumah cantik & bagus fulset harga terjangkau MALANG KEDUNGKANDANG,1000000000.0,4.0,3.0,105.0,180.0,2026-04-11,Kedungkandang
"Dieng, Malang","Rumah DIJUAL di kawasan elit Dieng. Lingkungan nyaman dan tenang. Dekat kampus UNMER, Cyber Mall, Minimarket, Kuliner malam dieng, Vihara  Spesifik...",3750000000.0,3.0,2.0,200.0,180.0,2026-04-11,Sukun
"Blimbing, Malang","Rumah DIJUAL Bangunan baru bergaya minimalis 2 lantai di daerah Borobudur, dekat Pasar Blimbing, Sekolah Hwa Ind, Univ Widyagama, dan UB  Spesifika...",2500000000.0,4.0,4.0,161.0,200.0,2026-04-11,Blimbing
"Araya, Malang",DIJUAL RUMAH MODERN SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA BLOK DEPAN KOTA MALANG  SELANGKAH KE PLAZA ARAYA   KAWASAN HUNIAN PERU...,1400000000.0,2.0,2.0,105.0,156.0,2026-04-11,Blimbing
"Dieng, Malang","Rumah Sultan Nyaman 2 lantai,Bangunan bagus,nyaman,Taman luas super cantik,terawat.Lokasi di Bukit Dieng,Dieng Malang.Dekat berbagai Pusat kuliner,...",50000000000.0,5.0,6.0,2998.0,1000.0,2026-04-11,Sukun
"Dieng, Malang","Rumah Nyaman 1 lantai,Bangunan Heritage,bangunan lama,Lebar depan 16 meter,panjang 30 meter,ada Halaman depan,samping,belakang.Lokasi di Boulevard ...",16500000000.0,5.0,1.0,494.0,300.0,2026-04-11,Sukun
"Dieng, Malang","Rumah Nyaman 1,5 lantai, bangunan luas, terawat, 3 Kamar tidur, 2 Kamar mandi, Garasi dan Carport. Lokasi di Jalan Dieng Malang. Dekat Cyber Mall, ...",2500000000.0,3.0,2.0,270.0,230.0,2026-04-11,Sukun
"Sukun, Malang","Turun Harga  Dijual Rumah Premium di Istana Dieng, Sukun Malang  Kusen, pintu semua kayu Merbau Semi Furnished Dapur kotor dan bersih Ada ruang mul...",6500000000.0,6.0,6.0,385.0,550.0,2026-04-11,Sukun
"Lowokwaru, Malang","Dijual Rumah Semi Furnish Desain Open Space House di Brawijaya Residence, Lowokwaru Malang  Open space concept Ada rooftop Ada mushola, service are...",1600000000.0,3.0,2.0,155.0,165.0,2026-04-11,Lowokwaru
"Blimbing, Malang","Miliki rumah 2 lantai yang modern ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di area ...",1900000000.0,4.0,2.0,170.0,160.0,2026-04-11,Blimbing
"Sukun, Malang",RUMAH BAGUS BESAR 5 KT DEKAT UNIV KAANJURUHAN DI PERUM. SUKUN KOTA MALANG Jual Rumah SUKUN MALANG - Malang LT 173 LB 225 KT 5 KM 2 Listrik 2200 Rp ...,1050000000.0,5.0,2.0,173.0,220.0,2026-04-11,Sukun
"Araya, Malang","Rumah 2 lantai di Araya, Malang.  For sale rumah di wilayah yang tenang dengan pemandangan permukiman warga. Properti 2 lantai bergaya minimalist m...",5500000000.0,5.0,5.0,420.0,550.0,2026-04-11,Blimbing
"Lowokwaru, Malang",Harga Promo khusus Lebaran Rumah with panoramic room Dan Rooftop dekat Brawijaya,898000000.0,3.0,2.0,72.0,120.0,2026-04-11,Lowokwaru
"Sawojajar, Malang","Butuh Jual Cepat!!! Rumah 1 lantai di Sawojajar, Malang.  Rinciannya adalah sebagai berikut:   - Kamar Tidur: 3   - Kamar Mandi: 2   - Sertifikat: ...",1200000000.0,3.0,2.0,143.0,110.0,2026-04-11,Blimbing
"Lowokwaru, Malang","DIJUAL Rumah Baru Gress dekat Sekolah Hua Ind Di Pesona Ikan Nila, dekat Suhat Kota Malang  Spesifikasi: LT : 135 m² LB : 110 m² Dimensi : 10 x 1...",1300000000.0,3.0,2.0,135.0,110.0,2026-04-11,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah Baru Gress 2 Lantai Siap Huni Jalan Ikan Ikan Lowokwaru Malang  Ready ada 2 unit jejer sama persis - 500m dari Hwaind - ⁠5 menit ke ...,1150000000.0,3.0,2.0,81.0,95.0,2026-04-11,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah Baru Gress 2 Lantai Siap Huni Jalan Ikan Ikan Lowokwaru Malang  Ready ada 2 unit jejer sama persis - 500m dari Hwaind - ⁠5 menit ke ...,1250000000.0,3.0,2.0,87.0,92.0,2026-04-11,Lowokwaru
"Araya, Malang",‼️ BEST PRICE ‼️  :fire: UNIT SUPER LANGKA :fire: ✨ Satu-satunya di kelasnya ✨  Rumah Baru Premium READY STOCK Hanya 3 M-an di JALAN KE...,3200000000.0,4.0,4.0,188.0,260.0,2026-04-11,Blimbing
"Araya, Malang","Rumah For Sell Malang Rumah dijual, 2 lantai.
 Terawat.
 Harga nego.
 Dekat Binus Araya Malang.
 Keamanan 24 jam.
 CCTV, dan satpam 24 jam.
 Area c...",890000000.0,2.0,2.0,60.0,116.0,2026-04-11,Blimbing
"Cemorokandang, Malang","Rumah DIJUAL di De Cassablanca Residence Tipe minimalis 2 lantai Dekat ke Pintu Tol, Kondisi Siap huni  Selling points: 1. perumahan yg dilengkapi ...",675000000.0,3.0,1.0,90.0,60.0,2026-04-11,Klojen
"Lowokwaru, Malang",*Dijual Rumah Baru Modern Semi Furnished Dekat Hua Ind di Ikan2 Lowokwaru Malang*  Lt. 68 Lb. 170 Lantai 3 Kamar tidur 4 Kamar mandi 3 Listrik 2200...,1100000000.0,4.0,3.0,68.0,170.0,2026-04-11,Lowokwaru
"Lowokwaru, Malang",[BU POL! SIAP NEGO BERAPAPUN]  Dijual Rumah Furnished Terawat Siap Huni area Suhat Blimbing Lowokwaru Malang  Jalan Ikan Ikan Lowokwaru Malang  LT ...,1850000000.0,2.0,2.0,187.0,190.0,2026-04-11,Lowokwaru
"Araya, Malang",:fire: UNIT SUPER LANGKA :fire: ✨ Satu-satunya di kelasnya ✨  Rumah Baru Premium READY STOCK Hanya 3 M-an di JALAN KEMBAR BOULEVARD Cluster Gol...,3200000000.0,4.0,4.0,188.0,260.0,2026-04-11,Blimbing
"Merjosari, Malang","Rumah bergaya modern glass house di Merjosari.  Cek segera rumah 2 lantai yang modern ini,  dijual dengan pemandangan asri yang menambah nilai este...",3500000000.0,14.0,6.0,495.0,650.0,2026-04-11,Lowokwaru
"Lowokwaru, Malang","Dijual Rumah Daerah Lowokwaru Dekat Kampus UB, Polinema, ABM, Widyagama, Sekolah Dekat Masjid dan kawasan kuliner Soekarno Hatta, Semi Furnished  S...",925000000.0,3.0,1.0,108.0,90.0,2026-04-11,Lowokwaru
"Dieng, Malang","Rumah di Dieng.  Cek segera rumah 1 lantai yang modern ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Ruma...",3300000000.0,4.0,3.0,200.0,175.0,2026-04-11,Sukun
"Kedungkandang, Malang",Dijual Cepat Dibawah Harga Devoloper Rumah Siap Huni di De Cassablanca Residence Jalan Halim Perdana Kusuma Kota Malang   Spesifikasi : Bangunan : ...,625000000.0,2.0,1.0,90.0,70.0,2026-04-11,Kedungkandang
"Merjosari, Malang","Dijual rumah  Lokasi di Joyoagung, Merjosari, Lowokwaru, Kota Malang Strategis : -dekat kampus UMM, UB dan unisma -dekat akses ke Batu  Lingkungan ...",550000000.0,3.0,1.0,67.0,72.0,2026-04-11,Lowokwaru
"Merjosari, Malang","Dijual rumah minimalis untuk keluarga kecil dalam cluster area Puncak Joyo Agung Merjosari. Dekat dengan Kampus UIN dan UNISMA 
 Dekat dengan Cafe ...",460000000.0,3.0,1.0,68.0,48.0,2026-04-11,Lowokwaru
"Dieng Tidar, Malang",RUMAH BARU MODERNEN MINIMALIS 2 LT LOKASI STRATEGIS DI TIDAR PUSAT KOTA MALANG  SPESIFIKASI : Perum tidar malang -Type 70/84 -3 kamar tidur -2 kama...,675000000.0,3.0,2.0,70.0,84.0,2026-04-11,Sukun
"Sukun, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Sukun, Malang.  Rumah ini menawarkan lokasi yang strategis...",11000000000.0,4.0,4.0,1002.0,600.0,2026-04-11,Sukun
"Klojen, Malang","[Deal Terbaik, Harga Masuk]  Dijual Rumah Mewah Furnished di Pusat Kota, Selangkah dari Ijen Boulevard, Malang   Lantai full marmer  Furnished impo...",32500000000.0,5.0,5.0,1202.0,1300.0,2026-04-11,Klojen
"Sawojajar, Malang","Dijual rumah dua lantai di jalan Tondano dalam, lokasi strategis dan sudah ramai penduduk nya. Aman, nyaman dan sangat cocok buat usaha.",850000000.0,5.0,3.0,78.0,150.0,2026-04-11,Blimbing
"Dieng, Malang","Dijual Rumah kondisi Siap Huni, cocok untuk pasangan baru nikah  * Include : Kompor tanam, gorden + vitras, 1 AC, water heater, lemari baju 3 pintu...",1250000000.0,2.0,1.0,105.0,88.0,2026-04-11,Sukun
"Dieng, Malang","Dijual Rumah Besar Posisi Hook 1,5 Lantai  * Siap Huni * Dimensi 18,5 x 19,5 * KT 3 + 2 * Hadap Utara * Ada Garasi & Carport * Ada 2 Dapur * Ruanga...",2750000000.0,5.0,3.0,354.0,250.0,2026-04-11,Sukun
"Dieng, Malang","Dijual Rumah 2 Lantai di Dieng Malang  * Kamar Tidur 4 * Kamar Mandi 2 * Row Jalan 2 Mobil * Dekat dengan sekolah MLI, Tsurraya, Dempo * Dekat kamp...",700000000.0,4.0,2.0,66.0,63.0,2026-04-11,Sukun
"Dieng, Malang","Rumah Dijual Malang Rumah Siap Huni dgn Desain Modern di Dieng
 
 * Hadap Utara
 * Kamar Tidur Luas
 * Garasi untuk 1 mobil 
 * Carport untuk 3 mob...",2900000000.0,5.0,4.0,400.0,285.0,2026-04-11,Sukun
"Dieng, Malang","Rumah For Sell Malang Rumah Hook di Dieng Malang
 
 * Dimensi 10 x 11
 * Hadap Selatan
 * Semi Furnished : Kulkas, Water Heather, Dispenser, Meja m...",1200000000.0,2.0,1.0,110.0,64.0,2026-04-11,Sukun
"Dieng, Malang","TURUN HARGA 1,3 M >>> 1,1 M Dijual Cepat Rumah di Puncak Dieng Malang
 
 * Unfurnish
 * One Gate System
 * Security 24 jam
 * 4 menit ke Unmer
 * 5...",1100000000.0,2.0,1.0,105.0,71.0,2026-04-11,Sukun
"Lowokwaru, Malang","DIJUAL Rumah Lokasi Strategis One Gate System, Row Jalan Lebar, CCTV, Lingkungan Tenang, Nyaman, Aman Dekat Kuliner Cengger Ayam, Suhat, Masjid, Ka...",950000000.0,3.0,2.0,135.0,51.0,2026-04-11,Lowokwaru
"Sukun, Malang","Rumah Jual Dekat Kampus UNIKAMA, Pasar Sukun, Bimasakti, 10 Menit ke Alun-Alun, Pasar Besar, 15 Menit ke Univ Brawijaya  Spesifikasi : Sertifikat :...",850000000.0,3.0,1.0,102.0,90.0,2026-04-10,Sukun
"Lowokwaru, Malang","Rumah Jual Arae Tengah Kota Malang Dekat Kampus UB, Polinema, Kampus ASIA, Pusat Kuliner Suhat Area Padat Penduduk   Spesifikasi :  Sertifikat : SH...",5500000000.0,7.0,4.0,434.0,350.0,2026-04-10,Lowokwaru
"Dieng, Malang","Rumah 1 lantai di Dieng, Malang.  For sale rumah di wilayah yang asri. Properti ini berada di lingkungan yang mudah dijangkau.  Kategorinya adalah ...",850000000.0,2.0,1.0,84.0,50.0,2026-04-10,Sukun
"Blimbing, Malang","Rumah Jual Tengah Kota Row Jalan Lebar Dekat Rumah Sakit Mutiara Bunda, Kuliner Ciliwung, Sulfat, Jalan Besar SP Sudarmo Lingkungan Aman & Tenang C...",1500000000.0,3.0,2.0,169.0,100.0,2026-04-10,Blimbing
"Lowokwaru, Malang","RUMAH LUAS LOKASI STRATEGIS DI SUHAT DEKAT UB, POLTEK DLL  Jual Rumah JL BUNGA-BUNGA - Malang LT 224 LB 250 KT 5 KM 3 Dimensi 10 x 22.4 Listrik 130...",2100000000.0,5.0,3.0,224.0,280.0,2026-04-10,Lowokwaru
"Blimbing, Malang","Rumah Murah Luas 243 m2 Area Jl Emas Sulfat Bisa Untuk Penginapan Atau Hunian.  Rumah berada di daerah sulfat malang Lokasi strategis, tidak jauh d...",1950000000.0,8.0,2.0,243.0,180.0,2026-04-10,Blimbing
"Lowokwaru, Malang","Rumah Siap Huni Lingkungan Nyaman, Aman, Tenang Lokasi Dekat Pusat Kuliner dan Bisnis Soekarno Hatta, Kampus Brawijaya, Polinema, ASIA, Rumah Sakit...",1250000000.0,3.0,1.0,157.0,100.0,2026-04-10,Lowokwaru
"Sawojajar, Malang","DIJUAL Rumah 2 Lantai Dekat Superindo, ACE Hardware, Bank, Akses Tol, Pusat Kuliner Sawojajar Kota Malang.
 Full Furnish (Meja Kursi, Tempat Tidur,...",2250000000.0,3.0,3.0,127.0,250.0,2026-04-10,Blimbing
"Lowokwaru, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal,2500000000.0,5.0,2.0,268.0,251.0,2026-04-10,Lowokwaru
"Lowokwaru, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Lowokwaru, Malang.  Rumah ini menawarkan kelengkapan fasil...",1500000000.0,5.0,4.0,110.0,180.0,2026-04-10,Lowokwaru
"Purwantoro, Malang","Dijual rumah kondisi bagus terawat dengan baik, dua lantai. Dekat terminal arjosari, rs persada, 5 menit ke pusat kota. Meskipun padat penduduk, ta...",2500000000.0,5.0,4.0,192.0,300.0,2026-04-10,Klojen
"Merjosari, Malang","Rumah bergaya minimalist modern di Merjosari.  Miliki rumah 2 lantai yang asri ini,  dijual dengan pemandangan indah yang menambah nilai estetika d...",1200000000.0,3.0,3.0,85.0,80.0,2026-04-10,Lowokwaru
"Araya, Malang",lokasi strategis kawasan elit araya cocok untuk tempat tinggal hunian aman dan nyaman,5100000000.0,5.0,5.0,300.0,500.0,2026-04-10,Blimbing
"Araya, Malang","Rumah terletak di daerah Araya dekat kampus Binus,  dekat akses bus kota SHM ada halaman (stef)",1990000000.0,3.0,2.0,156.0,190.0,2026-04-10,Blimbing
"Sukun, Malang",LT 144 m2 LB 170 m2 2 lantai hadap timur kamar tidur 3 kamar msndi 3 listrik 1300 air PDAM garasi 1 carport 1 SHM dekat fasilitas umum  (nic),1200000000.0,3.0,3.0,144.0,170.0,2026-04-10,Sukun
"Blimbing, Malang",Rumah Mewah Modern Minimalis Perumahan Elite Nieuw Indie Araya  Kawasan elite di kota Malang mudah diakses dan jalanan yang lebar. Fasilitas sangat...,5300000000.0,4.0,5.0,280.0,350.0,2026-04-10,Blimbing
"Araya, Malang",Lokasi strategis Cocok untuk tempat tinggal Kawasan ramai Banyak tempat kuliner Dekat dengan Binus University dan RS Persada  Perumahan Elite Malan...,7750000000.0,4.0,3.0,450.0,600.0,2026-04-10,Blimbing
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal Dekat dengan pusat Kota  Dekat dengan banyak sekolah  Banya...,2000000000.0,6.0,3.0,182.0,400.0,2026-04-10,Blimbing
"Araya, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Cocok untuk tempat tinggal Kawasan ramai  Bonus semi furnish : 1. Kitchen set  2. Kompor tanam  3. Ba...,2800000000.0,3.0,3.0,180.0,220.0,2026-04-10,Blimbing
"Tlogomas, Malang","Dojual rumah 2 lantai BU, lokasi di perumahan taman landungsari, lokasi dekat dengan kampus UMM, rs UMM, kamar banyak sehingga cocok untuk hunian k...",1600000000.0,6.0,2.0,150.0,300.0,2026-04-10,Lowokwaru
"Kedungkandang, Malang","RUMAH MODERN MINIMALIS DEKAT CITRALAND GARDEN MALANG   Jual Rumah KEDUNG KANDANG LT 72 LB 72 KT 2 KM 1 Dimensi 6 x 12 Listrik 1300 Watt Rp 320,000,...",320000000.0,2.0,1.0,72.0,72.0,2026-04-10,Kedungkandang
"Araya, Malang","Rumah Dijual Malang Rumah 2 Lantai Murah Banget Siap Huni Araya Hanya 3 Menit ke Binus Araya dan 5 Menit ke Mall Araya Sangat Cocok Buat Hunian, Ko...",1150000000.0,4.0,2.0,108.0,160.0,2026-04-10,Blimbing
"Araya, Malang",Jual Cepat Rumah Mewah 2 Lt Full Furniture Mewah di ARAYA KOTA MALANG pojok hook   Lt540m Lb600m 23x25 Hadap timur selatan Pln 5500watt KT 6+1 KM 6...,8000000000.0,7.0,7.0,540.0,600.0,2026-04-10,Blimbing
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Dekat dengan pusat Kota  Dekat dengan banyak tempat kuline...,900000000.0,7.0,3.0,92.0,220.0,2026-04-10,Blimbing
"Dieng, Malang","Rumah Perumahan Puncak.Dieng jual rumah daerah Dieng rumah,harga cocok untuk investasi lokasi strategis, lingkungan aman, one gate ,dekat kampus UB...",1000000000.0,2.0,1.0,108.0,90.0,2026-04-10,Sukun
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Dekat dengan Pusat Kota,1850000000.0,3.0,2.0,178.0,150.0,2026-04-10,Blimbing
"Blimbing, Malang",RUMAH BARU GRESS 2 LT MEZANINE SEMI FURNISH LOKASI STRATEGIS BLIMBING KOTA MALANG  SPESIFIKASI : LT = 69 m2  Dimensi (6x11.5) LB = 45 m2  Mezanine ...,650000000.0,2.0,1.0,69.0,45.0,2026-04-10,Blimbing
"Dieng, Malang","Dijual Rumah Bagus di Area Dieng  * 2 Lantai, ada Balkon depan * Semi Furnish : Kitchen Set, meja bar full granit, walking closet * Masih ada lahan...",2300000000.0,3.0,2.0,150.0,125.0,2026-04-10,Sukun
"Lowokwaru, Malang",LT 74 m² Lb 47 m² KT 1 Km 1 1 lantai ShM 430 jt nego  More Info : Lusia - 0813xxxxxxxx Tirta - 081136xxxx Xavier Marks Premier,430000000.0,1.0,1.0,74.0,47.0,2026-04-10,Lowokwaru
"Lowokwaru, Malang","Spesifikasi: Lokasinya sangat strategis, di samping UMM  passive income mencapai 400 juta/tahun fasilitas lengkap mulai wifi, alat gym, dapur+kulka...",4250000000.0,26.0,27.0,106.0,224.0,2026-04-10,Lowokwaru
"Sawojajar, Malang",RUMAH jual dijual  Danau Sentani  Dijual secepatnya rumah baru 1 lantai cantik & bagus modern siap huni  MALANG SAWOJAJAR,1320000000.0,4.0,2.0,150.0,115.0,2026-04-10,Blimbing
"Klojen, Malang",Selling Point : - Lokasi Tengah Kota - 1 menit ke Universitas Negeri Malang - 2 menit ke Jalan Besar Ijen - Memiliki Taman Terbuka Luas di samping ...,9500000000.0,7.0,3.0,548.0,284.0,2026-04-10,Klojen
"Araya, Malang","(DN2558) Untuk Katalog Properti Lengkap, Bisa Diakses Langsung Melalui Link Berikut ********  [INDENT BANGUN 6 BULAN]  - Hanya 3 Menit Ke Araya Gol...",2500000000.0,4.0,4.0,144.0,190.0,2026-04-10,Blimbing
"Sukun, Malang",DIJUAL RUMAH SIAP HUNI AREA JANTI BARAT - SUKUN MALANG    Lokasi: Jl. Janti Barat Sukun - Kota Malang  Dekat kawasan perumahan seperti Puri Nirwana...,680000000.0,2.0,2.0,104.0,100.0,2026-04-10,Sukun
"Klojen, Malang",Dijual Rumah Besar di Lokasi Elit Pahlawan Trip Malang  Spesifikasi : LT : 399m2 LB : 500m2 KT : 4 KM : 3 Hadap : Selatan Listrik : 3300 watt Dapur...,15000000000.0,4.0,3.0,399.0,500.0,2026-04-10,Klojen
"Blimbing, Malang","Rumah 1 lantai di Blimbing, Malang.  For sale rumah di wilayah yang asri dengan pemandangan Lokasi di Pusat Kota. Properti 1 lantai ini berada di l...",675000000.0,2.0,1.0,146.0,100.0,2026-04-10,Blimbing
"Lowokwaru, Malang",Dijual rumah di wilayah yang nyaman dengan pemandangan Lokasi dipusat kota. Properti 2 lantai ini berada di lingkungan strategis.  Rinciannya adala...,7000000000.0,3.0,3.0,621.0,458.0,2026-04-10,Lowokwaru
"Blimbing, Malang","FOR SALE: Rumah Minimalis Modern 2 Lantai di Cakalang, Malang - LT : 77 m2  - LB : 136 m2 - 3 Kamar Tidur  - 2 Kamar Mandi - Taman - Balkon  - Carp...",850000000.0,3.0,2.0,77.0,136.0,2026-04-10,Blimbing
"Lowokwaru, Malang",Dijual rumah di wilayah yang nyaman. Properti 3 lantai ini berada di lingkungan strategis.  Spesifikasinya adalah sebagai berikut:    - Kamar Tidur...,3500000000.0,5.0,3.0,262.0,500.0,2026-04-10,Lowokwaru
"Lowokwaru, Malang","Rumah 2 lantai yang asri ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di area strategi...",3300000000.0,4.0,3.0,196.0,120.0,2026-04-10,Lowokwaru
"Araya, Malang","DIJUAL RUMAH DALAM PERUMAHAN ELIT ARAYA - CLUSTER PURI PALMA   Hunian kondisi istimewa & terawat, siap huni di kawasan premium Araya. Lingkungan am...",1350000000.0,3.0,1.0,135.0,90.0,2026-04-10,Blimbing
"Sukun, Malang",For sale rumah di wilayah yang nyaman. Properti 1 lantai ini berada di lingkungan strategis.  Kategorinya adalah sebagai berikut:    - Kamar Tidur:...,8500000000.0,8.0,3.0,968.0,500.0,2026-04-10,Sukun
"Sawojajar, Malang","FOR SALE: Rumah Pojok di Sawojajar 1, Malang - LT : 78 m2  - LB : 60 m2 - Bangunan baru 1 lantai - 3 Kamar Tidur  - 1 Kamar Mandi - Pagar - Taman -...",700000000.0,3.0,1.0,78.0,60.0,2026-04-10,Blimbing
